age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
34,9,1,1,0,2019,1,1,2,27,6,102,1,-1,0,3,0
39,7,2,1,0,326,1,0,2,27,5,115,1,-1,0,3,0
31,4,2,1,0,453,1,0,2,9,5,384,2,-1,0,3,0
27,4,2,2,1,0,0,1,0,8,7,46,1,-1,0,3,0
45,9,1,1,0,2403,0,0,0,21,11,207,1,-1,0,3,0
39,10,1,1,0,270,1,0,2,3,6,116,1,-1,0,3,0
31,4,1,2,0,1230,1,0,2,27,5,290,4,-1,0,3,0
35,9,2,0,0,744,1,0,0,7,4,1096,1,-1,0,3,0
42,2,1,1,0,1002,0,0,2,20,6,109,3,-1,0,3,0
31,4,2,2,0,-173,1,0,2,6,5,396,2,-1,0,3,0
31,9,2,1,0,354,0,1,0,22,8,186,2,-1,0,3,0
28,1,2,2,0,727,1,0,2,6,6,144,4,-1,0,3,0
27,1,2,0,0,1128,1,0,2,30,6,88,4,-1,0,3,0
34,4,0,2,0,1173,0,1,0,18,7,93,1,-1,0,3,0
40,4,2,2,0,27,0,0,0,27,8,165,6,-1,0,3,0
32,0,2,2,0,328,1,1,2,26,6,271,1,-1,0,3,0
41,0,1,1,0,0,1,0,0,17,11,595,2,-1,0,3,0
38,7,2,0,0,-87,1,0,0,13,5,531,1,-1,0,3,0
31,9,1,1,0,4,0,0,2,20,5,199,4,-1,0,3,0
47,2,1,1,0,0,0,0,2,19,6,563,2,-1,0,3,0
41,0,1,1,0,80,0,0,0,19,11,202,1,-1,0,3,0
33,4,1,2,0,5,1,0,2,7,8,12,1,-1,0,3,0
29,1,1,1,0,1,1,0,2,6,5,215,1,-1,0,3,0
39,3,1,0,0,34,1,0,0,14,7,377,3,-1,0,3,0
41,7,0,1,0,-19,1,0,2,19,5,201,1,-1,0,3,0
31,1,1,0,0,292,1,1,2,30,5,30,18,-1,0,3,0
32,7,1,1,0,144,1,0,2,19,5,260,11,-1,0,3,0
45,4,1,2,0,904,1,1,2,20,6,14,9,-1,0,3,0
32,0,1,2,0,0,1,0,2,5,5,138,1,-1,0,3,0
35,1,1,1,0,67,0,0,2,20,5,60,6,-1,0,3,0
41,6,1,1,0,305,1,0,0,13,5,174,2,-1,0,3,0
42,1,1,0,0,260,1,0,1,31,7,175,2,-1,0,3,0
32,7,2,1,0,72,0,0,0,28,7,88,9,-1,0,3,0
47,1,1,0,0,673,1,1,2,6,6,118,4,-1,0,3,0
29,1,1,1,0,508,1,1,2,19,6,262,5,-1,0,3,0
36,1,1,0,0,156,1,0,0,21,11,219,2,-1,0,3,0
33,4,1,2,0,0,1,0,0,9,7,310,1,-1,0,3,0
32,4,0,2,0,12,0,0,0,17,7,321,1,-1,0,3,0
36,0,1,2,0,211,1,0,2,5,5,146,2,-1,0,3,0
43,10,0,1,0,1854,0,0,0,13,11,131,2,197,1,2,0
48,1,0,1,0,-314,1,0,0,18,5,7,5,-1,0,3,0
40,4,1,2,0,552,0,0,0,28,7,761,8,-1,0,3,0
31,9,1,1,0,465,1,0,0,12,5,259,3,-1,0,3,0
34,7,2,1,0,544,1,0,2,27,5,257,2,-1,0,3,0
33,4,1,2,0,1148,0,0,0,19,11,299,1,-1,0,3,0
40,7,1,1,0,1293,1,0,0,13,4,128,3,-1,0,3,0
45,0,1,1,0,111,1,0,0,11,8,173,1,-1,0,3,0
38,4,1,2,0,1617,1,0,0,16,4,691,1,-1,0,3,0
31,1,1,1,0,812,1,0,0,23,9,245,1,-1,0,3,0
30,0,1,1,0,482,0,0,0,23,4,86,1,-1,0,3,0
36,1,1,0,0,347,0,0,0,4,2,167,2,-1,0,3,0
36,4,2,2,0,-38,1,0,2,14,5,784,1,-1,0,3,0
36,7,1,1,0,0,1,1,0,15,7,201,4,-1,0,3,0
39,7,1,1,0,304,1,1,2,9,5,323,1,-1,0,3,0
31,9,1,2,0,313,1,0,0,27,8,114,2,-1,0,3,0
30,4,2,1,0,135,0,0,0,14,8,112,2,-1,0,3,0
47,6,1,0,0,574,1,0,0,20,11,137,5,-1,0,3,0
35,9,1,2,0,703,0,0,0,20,4,169,1,-1,0,3,0
41,4,2,2,0,0,0,0,0,7,8,91,2,-1,0,3,0
35,10,1,1,0,1,1,0,0,28,7,173,8,-1,0,3,0
28,4,1,2,0,22,1,0,0,31,7,59,3,-1,0,3,0
35,4,1,2,0,451,1,0,0,17,4,220,6,-1,0,3,0
31,4,2,2,0,15,0,0,0,11,8,119,2,-1,0,3,0
35,6,1,2,1,28,0,1,0,8,7,259,1,-1,0,3,0
33,1,1,1,0,58,0,0,2,16,5,144,2,-1,0,3,0
46,4,2,1,0,244,1,0,2,15,5,244,1,-1,0,3,0
35,7,1,1,0,0,0,0,2,9,6,115,4,-1,0,3,0
33,1,2,0,0,447,1,0,2,9,5,180,2,-1,0,3,0
37,2,1,0,0,62,0,0,0,31,7,404,2,-1,0,3,0
30,1,2,1,0,148,0,0,0,2,4,206,1,-1,0,3,0
34,0,2,1,0,79,1,0,0,28,7,219,3,-1,0,3,0
29,1,2,1,0,9,1,0,0,11,5,262,3,-1,0,3,0
32,4,1,2,0,578,0,1,0,22,7,29,2,-1,0,3,0
29,1,1,0,0,-382,1,0,0,28,7,35,2,-1,0,3,0
30,4,1,2,0,1390,0,0,0,20,8,552,4,-1,0,3,0
39,4,1,2,0,22,1,0,2,2,6,493,1,-1,0,3,0
38,0,2,1,0,77,0,0,0,20,11,441,4,-1,0,3,0
30,6,2,1,0,1031,0,0,2,20,10,7,1,-1,0,3,0
40,9,1,2,0,1063,1,1,0,19,8,264,2,-1,0,3,0
37,9,1,1,0,0,1,1,0,15,7,101,3,-1,0,3,0
30,1,1,1,0,282,1,1,2,23,5,148,2,-1,0,3,0
27,9,2,1,0,16,0,0,2,19,5,193,1,-1,0,3,0
35,1,1,1,0,975,1,0,0,16,7,102,1,-1,0,3,0
32,4,1,2,0,62,1,0,1,13,11,45,1,-1,0,3,0
42,1,1,1,0,-755,1,1,2,2,6,312,1,-1,0,3,0
30,9,2,1,0,925,0,0,0,20,11,240,1,-1,0,3,0
42,4,0,0,0,0,1,0,0,19,11,73,5,-1,0,3,0
39,1,1,0,0,867,1,0,2,7,5,481,1,-1,0,3,0
31,4,2,2,0,-201,1,0,0,22,8,81,4,-1,0,3,0
35,1,1,1,0,120,1,0,2,28,5,245,2,-1,0,3,0
34,0,1,1,0,61,0,1,2,5,5,21,1,-1,0,3,0
42,9,0,1,0,0,1,0,2,28,5,471,2,-1,0,3,0
38,4,2,2,0,38,0,0,0,20,8,105,2,-1,0,3,0
46,4,1,1,0,-27,1,0,0,6,5,289,1,-1,0,3,0
48,4,1,2,0,2498,0,0,0,14,8,98,2,-1,0,3,0
33,9,1,1,0,390,0,0,0,13,8,460,2,-1,0,3,0
37,1,1,1,0,288,1,0,0,5,5,159,6,-1,0,3,0
44,1,0,1,0,-222,1,0,2,27,5,112,3,-1,0,3,0
37,1,2,1,0,197,1,0,2,16,5,251,3,-1,0,3,0
28,7,2,1,0,159,1,0,1,12,5,345,2,-1,0,3,0
39,9,2,1,0,681,1,0,2,5,6,170,1,-1,0,3,0
38,1,2,3,0,495,1,0,2,8,5,297,1,-1,0,3,0
38,4,0,2,0,151,1,0,0,17,7,50,1,-1,0,3,0
32,1,1,1,0,320,1,0,2,6,5,198,2,-1,0,3,0
35,4,2,2,0,304,1,0,0,19,11,274,2,-1,0,3,0
30,4,2,1,0,1299,0,0,0,14,8,515,2,-1,0,3,0
36,1,1,1,0,537,0,1,0,7,7,206,6,-1,0,3,0
34,0,2,1,0,1581,1,1,2,20,5,52,11,-1,0,3,0
28,1,1,1,0,708,1,0,2,6,6,339,5,-1,0,3,0
37,1,1,0,0,178,1,1,2,9,6,72,1,-1,0,3,0
31,7,2,1,0,671,1,0,2,7,5,193,3,-1,0,3,0
34,1,1,0,0,3,1,0,1,8,5,26,1,-1,0,3,0
28,9,2,1,0,981,1,0,0,24,7,225,1,-1,0,3,0
38,9,1,2,0,1042,1,0,0,4,2,419,2,-1,0,3,0
29,1,2,2,0,98,0,0,0,10,8,170,2,-1,0,3,0
39,9,1,1,0,24,1,0,0,28,1,79,4,-1,0,3,0
30,9,2,1,0,486,0,0,0,28,1,335,3,-1,0,3,0
41,7,0,1,0,727,1,0,0,11,5,246,1,-1,0,3,0
48,9,1,1,0,-205,1,1,0,9,7,112,1,-1,0,3,0
36,0,2,1,0,206,1,0,2,8,5,183,1,-1,0,3,0
31,7,1,1,0,-414,1,0,0,6,5,1369,3,-1,0,3,0
30,4,1,2,0,0,0,0,0,7,8,74,1,-1,0,3,0
32,4,1,2,0,927,0,0,0,8,10,282,1,-1,0,3,0
43,1,0,0,0,515,1,0,0,18,11,182,1,-1,0,3,0
34,1,1,1,0,808,1,1,0,17,7,20,3,-1,0,3,0
27,1,2,0,0,431,1,0,2,15,5,286,2,-1,0,3,0
31,0,2,1,0,396,1,0,2,19,5,104,1,-1,0,3,0
40,0,1,1,0,-253,1,0,0,9,7,177,1,-1,0,3,0
39,7,1,1,0,0,1,0,2,20,5,793,2,-1,0,3,0
38,9,0,2,0,791,1,0,2,26,5,89,2,-1,0,3,0
27,7,1,1,0,0,1,0,0,23,7,198,13,-1,0,3,0
40,9,1,1,0,-28,1,1,2,30,5,289,2,-1,0,3,0
33,4,1,2,0,310,0,0,0,29,8,179,2,-1,0,3,0
33,1,1,1,0,0,1,1,0,28,7,83,12,-1,0,3,0
38,7,1,1,0,-314,1,0,2,28,5,66,2,-1,0,3,0
27,7,1,1,0,511,1,0,2,30,6,85,5,-1,0,3,0
35,0,1,1,0,907,0,1,2,2,7,97,4,-1,0,3,0
41,1,2,0,0,22,1,0,2,14,5,152,1,-1,0,3,0
28,1,2,1,0,0,0,1,0,31,7,11,21,-1,0,3,0
42,9,1,1,0,2,0,0,2,29,5,249,2,-1,0,3,0
35,9,2,1,0,144,0,0,0,22,7,163,2,-1,0,3,0
46,9,0,1,0,1,1,1,2,26,5,200,3,-1,0,3,0
31,6,2,1,0,762,0,0,0,11,8,312,3,-1,0,3,0
48,6,1,2,0,16,1,1,0,18,11,214,1,-1,0,3,0
38,9,1,1,0,20,0,0,0,2,2,147,1,-1,0,3,0
47,7,1,1,0,2070,1,1,2,26,5,136,1,-1,0,3,0
48,4,1,2,0,308,1,0,0,14,7,125,5,-1,0,3,0
30,0,1,1,0,39,1,0,0,28,7,101,3,-1,0,3,0
39,1,1,0,0,332,1,0,2,8,5,277,3,-1,0,3,0
31,4,2,2,0,713,0,0,0,28,8,162,1,-1,0,3,0
38,7,1,1,0,968,1,0,0,6,4,272,1,-1,0,3,0
42,4,1,2,0,687,0,0,0,11,8,667,2,-1,0,3,0
33,4,1,1,0,333,0,0,0,28,8,80,6,-1,0,3,0
34,1,1,1,0,-436,1,0,2,26,5,317,1,-1,0,3,0
35,9,2,1,0,126,0,0,0,22,8,112,2,-1,0,3,0
39,6,0,1,0,0,1,0,2,23,5,210,2,-1,0,3,0
36,0,1,1,0,110,1,0,1,4,2,185,1,-1,0,3,0
35,6,1,1,0,28,0,1,2,2,7,159,3,-1,0,3,0
28,10,2,0,0,236,0,0,0,6,2,460,3,-1,0,3,0
34,7,1,1,0,1182,1,0,2,28,5,124,1,-1,0,3,0
48,9,1,0,0,788,0,0,1,9,7,36,2,-1,0,3,0
35,0,1,1,0,0,0,0,0,7,7,78,11,-1,0,3,0
40,1,1,0,1,-509,1,0,2,23,5,298,1,-1,0,3,0
48,7,0,0,0,-110,0,1,2,19,6,164,2,-1,0,3,0
38,9,1,2,0,940,0,0,0,12,8,191,7,-1,0,3,0
44,10,1,1,1,-505,1,0,2,3,6,113,11,-1,0,3,0
27,8,2,0,1,25,0,0,2,28,8,8,1,-1,0,3,0
33,4,2,1,0,0,0,0,2,20,5,190,2,-1,0,3,0
32,9,1,1,0,5,1,0,0,17,11,114,1,-1,0,3,0
42,1,1,1,0,3,1,0,0,12,5,118,1,-1,0,3,0
35,7,1,1,0,128,1,0,0,12,5,136,1,-1,0,3,0
35,9,1,2,0,25,0,0,0,27,8,219,2,-1,0,3,0
35,4,1,2,0,867,1,0,0,20,11,298,2,171,3,2,0
41,1,1,1,0,140,1,0,0,29,1,636,2,-1,0,3,0
36,9,1,1,0,3,0,0,0,20,8,100,4,-1,0,3,0
37,0,2,2,0,869,0,0,0,30,7,60,8,-1,0,3,0
40,4,1,2,0,413,1,0,2,14,5,150,1,-1,0,3,0
27,1,1,0,1,-588,0,0,2,13,5,531,2,-1,0,3,0
34,3,1,1,1,0,0,0,0,21,8,398,2,-1,0,3,0
41,9,1,1,0,2490,1,0,2,21,5,115,2,-1,0,3,0
34,0,1,1,0,560,1,0,2,5,5,198,3,-1,0,3,0
47,8,2,3,0,107,0,0,1,15,7,119,8,-1,0,3,0
32,1,1,1,0,320,1,1,0,3,2,22,4,-1,0,3,0
37,1,1,1,1,-399,1,1,2,3,6,21,3,-1,0,3,0
29,9,0,1,0,328,1,1,0,4,2,25,1,-1,0,3,0
48,4,0,2,0,148,0,0,0,12,8,152,2,-1,0,3,0
31,1,1,1,0,64,1,0,0,18,7,302,3,-1,0,3,0
32,4,1,2,0,0,0,0,2,9,5,280,1,-1,0,3,0
32,1,1,0,0,902,1,0,2,27,5,106,2,-1,0,3,0
41,1,1,1,0,923,1,0,2,14,5,249,2,-1,0,3,0
35,0,2,0,0,8,1,0,2,16,5,148,18,-1,0,3,0
44,9,1,1,0,945,1,0,0,4,8,190,1,-1,0,3,0
32,4,2,2,0,537,0,0,2,29,5,187,3,-1,0,3,0
41,1,1,1,0,393,1,1,0,10,7,122,1,-1,0,3,0
30,1,2,1,0,132,1,0,2,16,5,329,1,-1,0,3,0
36,9,2,1,0,35,0,0,0,29,8,493,2,-1,0,3,0
32,9,2,1,0,129,1,0,0,7,5,213,1,-1,0,3,0
34,4,1,2,0,0,0,0,0,6,8,139,2,-1,0,3,0
43,0,1,1,0,315,0,0,0,23,7,129,2,-1,0,3,0
31,4,0,2,0,883,1,0,0,19,11,168,1,-1,0,3,0
37,9,1,1,0,1120,1,0,2,30,5,103,5,-1,0,3,0
32,9,2,2,0,390,1,0,2,23,5,85,1,-1,0,3,0
47,0,1,1,0,1358,1,0,0,14,5,80,4,-1,0,3,0
31,4,1,2,0,216,0,0,0,22,7,47,1,-1,0,3,0
27,1,2,1,0,317,1,0,2,20,5,16,10,-1,0,3,0
31,1,2,0,0,2369,1,0,0,18,5,87,1,-1,0,3,0
36,0,0,2,0,125,1,0,2,26,5,172,1,-1,0,3,0
44,1,1,0,0,6,0,0,0,10,7,338,9,-1,0,3,0
32,3,1,0,0,51,1,0,0,12,5,324,1,-1,0,3,0
30,7,2,1,0,1881,0,1,2,26,6,29,1,-1,0,3,0
48,1,1,0,0,456,1,1,2,19,5,289,1,-1,0,3,0
39,4,1,0,0,1873,0,0,2,9,6,161,2,-1,0,3,0
42,0,1,1,0,445,1,0,2,7,5,202,2,-1,0,3,0
29,9,1,1,0,767,1,0,0,5,2,253,1,-1,0,3,0
37,1,1,1,0,140,1,1,0,7,5,490,1,-1,0,3,0
37,9,1,1,0,261,0,0,0,29,8,301,4,-1,0,3,0
37,7,1,1,0,50,1,0,2,8,5,352,3,-1,0,3,0
36,9,1,1,0,283,1,1,2,27,6,56,2,-1,0,3,0
48,6,1,1,0,91,0,0,0,21,8,136,8,-1,0,3,0
47,2,1,2,0,0,0,0,1,18,11,103,2,-1,0,3,0
45,1,1,1,0,0,0,0,0,30,7,25,2,-1,0,3,0
34,4,1,2,0,402,0,0,0,26,5,147,1,-1,0,3,0
32,9,1,3,0,102,1,0,2,21,5,12,11,-1,0,3,0
41,7,1,1,0,0,1,0,2,5,5,114,2,-1,0,3,0
40,9,1,1,0,990,1,0,0,6,2,252,3,-1,0,3,0
40,7,0,0,0,1937,1,0,2,2,6,86,1,-1,0,3,0
29,9,1,1,0,428,0,0,0,14,7,131,4,-1,0,3,0
28,9,1,1,0,655,1,0,2,9,5,179,2,-1,0,3,0
35,4,1,2,0,16,0,0,0,19,11,185,1,-1,0,3,0
33,4,2,2,0,20,0,0,0,21,8,329,2,-1,0,3,0
37,4,2,2,0,340,0,0,0,11,8,90,4,-1,0,3,0
27,1,2,1,0,23,0,0,0,26,2,590,2,-1,0,3,0
46,9,1,1,0,863,1,0,0,3,2,67,3,-1,0,3,0
37,0,1,1,0,1049,0,0,0,31,7,126,5,-1,0,3,0
40,1,1,0,0,137,0,1,0,10,7,214,1,-1,0,3,0
48,1,1,0,0,783,0,1,0,6,8,90,2,-1,0,3,0
39,9,1,0,0,2118,1,0,0,17,4,266,2,-1,0,3,0
35,1,0,0,0,13,0,1,0,9,7,364,1,-1,0,3,0
37,4,2,2,0,0,0,0,0,7,7,643,3,-1,0,3,0
32,2,1,1,0,1996,1,0,0,18,11,271,1,-1,0,3,0
31,0,2,1,0,1129,1,0,0,18,5,145,3,-1,0,3,0
36,3,2,2,0,561,0,0,2,6,6,274,2,-1,0,3,0
36,4,1,2,0,539,0,0,0,11,8,176,1,-1,0,3,0
34,4,1,2,0,362,1,0,2,30,5,38,3,-1,0,3,0
38,9,2,2,0,2496,0,0,2,17,6,193,1,-1,0,3,0
45,4,1,2,0,1199,0,0,1,3,2,221,2,-1,0,3,0
39,1,2,1,0,1170,0,0,2,6,6,383,1,-1,0,3,0
35,9,1,2,0,944,0,0,0,8,8,351,2,-1,0,3,0
36,4,2,2,0,171,0,0,2,17,6,398,4,-1,0,3,0
43,7,1,1,0,122,1,0,0,5,5,355,2,-1,0,3,0
34,1,0,1,0,1780,1,0,2,2,6,187,9,-1,0,3,0
36,11,1,1,0,179,0,0,0,8,8,14,8,-1,0,3,0
32,1,2,1,0,232,0,0,2,13,12,232,1,-1,0,3,0
43,1,1,0,1,1202,0,0,2,30,5,295,1,-1,0,3,0
33,0,2,2,0,867,1,0,0,14,4,247,1,-1,0,3,0
41,6,2,3,0,426,1,0,2,19,6,75,1,-1,0,3,0
47,4,0,2,0,107,0,0,2,15,5,246,1,-1,0,3,0
39,7,0,1,1,-96,1,1,1,12,5,38,6,-1,0,3,0
47,1,1,1,0,581,1,0,0,26,8,79,6,-1,0,3,0
45,0,1,1,0,67,0,0,0,5,2,326,2,-1,0,3,0
32,6,1,1,0,1942,1,0,2,30,5,84,9,-1,0,3,0
31,9,2,1,0,373,0,0,0,22,8,346,5,-1,0,3,0
30,9,1,1,0,394,0,0,0,22,8,216,13,-1,0,3,0
33,1,1,0,0,925,0,0,0,20,11,884,3,-1,0,3,0
29,1,1,1,0,0,1,0,0,11,5,116,6,-1,0,3,0
29,7,2,1,0,887,0,0,0,4,2,343,1,-1,0,3,0
35,6,1,1,0,598,1,0,0,20,4,245,1,-1,0,3,0
38,9,1,1,0,1,1,0,0,21,11,57,5,199,1,2,0
47,9,1,2,0,2155,0,0,2,20,6,178,3,-1,0,3,0
44,0,1,1,0,1248,1,1,0,8,5,428,3,-1,0,3,0
39,7,1,1,0,1970,1,0,2,8,6,30,1,404,2,2,0
31,4,1,2,0,84,0,1,2,1,7,143,1,-1,0,3,0
45,0,2,1,0,206,1,0,2,5,5,193,1,-1,0,3,0
36,10,2,2,0,221,0,0,0,3,2,225,4,-1,0,3,0
41,9,1,1,0,102,1,1,2,14,5,387,9,-1,0,3,0
34,4,0,2,0,500,1,0,2,29,5,399,1,-1,0,3,0
41,1,2,3,0,961,1,0,2,29,5,117,1,-1,0,3,0
32,0,0,1,0,-273,1,0,0,5,5,64,1,-1,0,3,0
43,1,1,3,0,285,1,0,0,15,5,22,6,-1,0,3,0
27,7,1,1,0,221,0,1,0,7,7,554,1,-1,0,3,0
48,9,2,1,0,479,0,0,2,20,5,148,5,-1,0,3,0
33,7,2,2,0,1595,1,0,2,26,5,296,1,-1,0,3,0
41,4,1,2,0,65,1,0,2,6,5,524,2,-1,0,3,0
33,0,1,2,0,640,0,0,0,24,7,318,1,-1,0,3,0
38,4,1,2,0,1440,0,0,0,11,8,111,2,-1,0,3,0
43,6,1,1,0,918,1,0,2,6,5,193,1,-1,0,3,0
28,7,1,1,0,4,1,0,2,27,6,133,5,-1,0,3,0
32,4,2,2,0,131,0,0,2,3,6,267,3,-1,0,3,0
31,9,2,2,0,-749,1,1,0,29,7,82,4,-1,0,3,0
40,0,2,1,0,664,0,0,0,19,11,188,2,121,2,2,0
27,8,2,2,0,24,1,0,0,2,2,344,2,-1,0,3,0
42,9,2,1,0,823,1,0,0,28,1,137,1,-1,0,3,0
30,4,1,2,0,1235,1,0,0,28,7,104,3,-1,0,3,0
43,9,2,1,0,1195,1,0,2,15,5,516,9,-1,0,3,0
44,4,1,3,0,21,0,0,0,24,8,323,2,-1,0,3,0
46,9,1,1,0,363,1,0,0,6,8,209,3,-1,0,3,0
36,1,2,1,0,0,0,0,2,19,6,238,1,-1,0,3,0
44,1,2,0,0,0,1,0,0,24,7,184,1,-1,0,3,0
30,4,2,2,0,136,1,0,2,23,5,152,1,-1,0,3,0
34,0,2,1,0,846,1,0,0,17,4,758,2,-1,0,3,0
31,7,1,1,0,505,0,0,0,11,7,773,3,-1,0,3,0
47,4,1,0,1,145,0,1,2,1,7,163,1,-1,0,3,0
45,9,0,1,0,441,1,0,0,2,2,535,1,-1,0,3,0
35,1,1,0,0,105,1,0,2,8,5,369,2,-1,0,3,0
32,9,1,1,0,465,1,0,0,12,5,210,2,-1,0,3,0
38,7,1,1,0,-762,1,1,2,30,5,408,2,-1,0,3,0
32,4,2,2,0,316,1,0,0,29,1,215,3,-1,0,3,0
35,4,2,2,0,123,1,0,2,9,5,83,3,-1,0,3,0
40,1,1,1,0,273,1,0,2,19,6,1082,1,-1,0,3,0
36,9,1,1,0,1345,1,0,2,30,5,231,3,-1,0,3,0
35,9,2,1,0,1855,1,0,2,7,5,138,1,-1,0,3,0
38,7,2,1,0,1315,0,0,2,20,6,23,12,-1,0,3,0
43,0,1,1,0,59,1,0,0,15,7,60,3,-1,0,3,0
35,7,2,1,0,1742,1,0,0,31,7,39,2,-1,0,3,0
42,9,0,1,0,-106,1,0,2,29,5,95,1,-1,0,3,0
29,10,2,3,0,67,0,0,0,28,1,330,2,-1,0,3,0
36,1,1,1,0,-206,1,0,2,8,5,177,2,-1,0,3,0
30,9,2,1,0,656,0,1,2,4,7,523,1,-1,0,3,0
30,7,2,1,0,117,0,0,0,28,1,135,1,-1,0,3,0
29,9,2,1,0,-13,1,0,0,14,5,512,3,-1,0,3,0
27,0,2,2,0,1993,1,0,0,5,5,102,5,-1,0,3,0
33,7,1,1,0,881,1,0,2,21,5,67,5,-1,0,3,0
48,0,1,1,0,0,1,0,0,17,7,109,4,-1,0,3,0
42,1,1,1,0,1468,1,0,2,28,5,136,1,-1,0,3,0
43,11,1,0,0,0,1,0,0,9,7,132,1,-1,0,3,0
41,4,1,2,0,144,0,0,0,27,2,123,3,-1,0,3,0
29,1,1,0,0,258,1,0,2,26,5,130,1,-1,0,3,0
38,4,1,2,0,595,1,0,0,18,11,70,1,-1,0,3,0
31,4,2,2,0,2384,1,0,0,14,4,608,2,-1,0,3,0
29,9,2,1,0,307,1,0,0,3,2,216,1,-1,0,3,0
48,0,1,1,0,292,1,1,0,29,7,164,6,-1,0,3,0
29,9,1,1,0,0,0,0,2,12,5,33,2,-1,0,3,0
39,4,2,2,0,2258,1,0,0,31,7,255,2,-1,0,3,0
48,1,1,1,0,741,1,0,0,16,4,227,1,-1,0,3,0
34,4,1,2,0,0,0,0,0,22,4,176,1,-1,0,3,0
30,0,1,1,0,521,1,0,0,19,11,648,1,-1,0,3,0
44,6,1,3,0,163,1,0,0,12,8,44,1,100,3,2,0
35,2,1,1,0,1163,1,0,2,20,5,284,1,-1,0,3,0
34,9,2,2,0,122,0,0,2,27,5,73,5,-1,0,3,0
28,9,2,2,0,558,1,0,0,15,5,300,1,-1,0,3,0
34,4,1,2,0,179,1,0,0,20,11,184,1,-1,0,3,0
37,1,1,0,0,152,1,0,0,17,4,252,2,-1,0,3,0
31,9,1,1,0,2420,1,0,0,19,11,166,1,-1,0,3,0
42,4,1,1,0,580,0,0,0,22,8,67,2,-1,0,3,0
34,9,0,1,0,259,0,0,0,11,8,316,2,-1,0,3,0
34,7,1,1,0,-451,1,1,0,23,7,498,1,-1,0,3,0
35,1,1,0,0,526,1,0,0,2,2,914,2,-1,0,3,0
31,9,1,2,0,0,1,1,2,13,5,164,2,-1,0,3,0
30,7,1,1,0,699,1,0,2,29,5,544,1,-1,0,3,0
41,1,1,0,0,943,1,0,2,29,5,242,3,-1,0,3,0
43,1,1,0,0,794,1,0,0,13,5,38,3,-1,0,3,0
34,1,1,0,0,503,1,0,2,26,5,120,2,-1,0,3,0
42,4,1,2,0,-700,1,0,2,14,5,110,1,-1,0,3,0
33,4,1,2,0,644,0,0,0,11,8,99,2,-1,0,3,0
32,9,2,1,0,719,1,0,2,28,5,79,6,-1,0,3,0
41,4,1,2,0,-195,0,1,0,20,11,112,1,-1,0,3,0
43,1,1,0,0,232,0,1,0,15,5,45,1,-1,0,3,0
45,7,1,0,0,2406,1,1,0,20,4,108,2,-1,0,3,0
42,2,1,1,0,324,1,0,0,15,7,528,3,-1,0,3,0
37,1,1,1,0,168,1,0,0,17,4,266,2,-1,0,3,0
31,7,2,1,0,658,0,0,0,22,5,100,1,-1,0,3,0
30,6,2,1,0,280,0,0,1,5,5,92,3,-1,0,3,0
34,0,1,1,0,2064,1,0,2,26,5,165,2,-1,0,3,0
30,1,1,1,0,128,1,0,2,14,5,273,1,-1,0,3,0
47,1,1,1,1,-614,1,0,2,26,5,118,2,-1,0,3,0
46,9,1,2,0,841,1,0,2,6,5,158,1,-1,0,3,0
39,9,2,1,0,201,0,1,2,6,6,148,4,-1,0,3,0
41,9,1,2,0,585,1,0,1,20,4,60,1,-1,0,3,0
34,9,1,1,0,1246,0,0,2,28,5,88,3,-1,0,3,0
36,0,2,3,0,1815,0,0,2,5,6,387,1,-1,0,3,0
42,9,1,1,0,0,0,0,0,30,7,351,2,-1,0,3,0
44,7,0,1,0,210,0,1,2,12,5,111,2,-1,0,3,0
31,7,1,1,0,71,1,0,0,17,7,740,2,-1,0,3,0
33,0,1,1,0,920,0,0,0,13,8,111,1,105,1,2,0
47,1,1,1,0,668,1,0,0,4,5,230,6,354,2,2,0
44,3,1,0,1,-972,1,1,2,16,5,114,2,-1,0,3,0
29,0,2,1,0,382,1,0,2,12,5,460,1,-1,0,3,0
30,0,1,1,0,-170,1,1,2,26,5,130,1,-1,0,3,0
46,1,1,1,0,922,1,0,1,18,11,296,2,-1,0,3,0
44,1,1,0,0,0,1,0,0,30,7,83,2,-1,0,3,0
38,4,1,2,0,1101,1,0,1,9,11,43,1,-1,0,3,0
41,1,1,0,0,0,1,1,2,6,5,238,1,-1,0,3,0
44,1,1,1,0,0,1,0,0,21,7,90,1,-1,0,3,0
31,1,1,1,0,-190,1,1,0,8,5,299,3,-1,0,3,0
30,4,2,2,0,156,1,0,2,9,6,174,9,-1,0,3,0
35,1,1,1,0,503,1,1,2,9,5,57,2,-1,0,3,0
35,1,1,1,0,625,0,0,0,13,5,267,1,-1,0,3,0
41,4,1,1,0,280,1,0,0,2,6,88,1,95,2,2,0
40,7,1,1,0,181,1,0,2,16,5,370,1,-1,0,3,0
38,4,1,3,0,1349,1,0,2,6,5,100,1,-1,0,3,0
38,4,1,2,0,1187,1,1,0,2,2,157,1,-1,0,3,0
30,7,1,1,0,80,1,0,2,8,5,185,2,-1,0,3,0
30,9,2,2,0,10,0,0,0,26,8,276,8,-1,0,3,0
34,2,1,1,0,223,0,1,0,11,8,103,6,-1,0,3,0
33,1,1,0,0,0,0,0,0,8,5,174,1,-1,0,3,0
42,4,1,2,0,223,0,0,0,6,8,92,6,-1,0,3,0
